lote;x;y
019A;251358.094942245;7237047.03866232
019A;251359.094942245;7237047.03866232
019A;251360.094942245;7237047.03866232
019A;251361.094942245;7237047.03866232
019A;251362.094942245;7237047.03866232
019A;251349.094942245;7237046.03866232
019A;251350.094942245;7237046.03866232
019A;251351.094942245;7237046.03866232
019A;251352.094942245;7237046.03866232
019A;251353.094942245;7237046.03866232
019A;251354.094942245;7237046.03866232
019A;251355.094942245;7237046.03866232
019A;251356.094942245;7237046.03866232
019A;251357.094942245;7237046.03866232
019A;251358.094942245;7237046.03866232
019A;251359.094942245;7237046.03866232
019A;251360.094942245;7237046.03866232
019A;251361.094942245;7237046.03866232
019A;251362.094942245;7237046.03866232
019A;251349.094942245;7237045.03866232
019A;251350.094942245;7237045.03866232
019A;251351.094942245;7237045.03866232
019A;251352.094942245;7237045.03866232
019A;251353.094942245;7237045.03866232
019A;251354.094942245;7237045.03866232
019A;251355.094942245;7237045.03866232
019A;251356.094942245;7237045.03866232
019A;251357.094942245;7237045.03866232
019A;251358.094942245;7237045.03866232
019A;251359.094942245;7237045.03866232
019A;251360.094942245;7237045.03866232
019A;251361.094942245;7237045.03866232
019A;251362.094942245;7237045.03866232
019A;251349.094942245;7237044.03866232
019A;251350.094942245;7237044.03866232
019A;251351.094942245;7237044.03866232
019A;251352.094942245;7237044.03866232
019A;251353.094942245;7237044.03866232
019A;251354.094942245;7237044.03866232
019A;251355.094942245;7237044.03866232
019A;251356.094942245;7237044.03866232
019A;251357.094942245;7237044.03866232
019A;251358.094942245;7237044.03866232
019A;251359.094942245;7237044.03866232
019A;251360.094942245;7237044.03866232
019A;251361.094942245;7237044.03866232
019A;251362.094942245;7237044.03866232
019B-1;251363.58580404;7237088.54116242
019B-1;251365.58580404;7237088.54116242
019B-1;251367.58580404;7237088.54116242
019B-1;251369.58580404;7237088.54116242
019B-1;251371.58580404;7237088.54116242
019B-1;251373.58580404;7237088.54116242
019B-1;251363.58580404;7237086.54116242
019B-1;251365.58580404;7237086.54116242
019B-1;251367.58580404;7237086.54116242
019B-1;251369.58580404;7237086.54116242
019B-1;251371.58580404;7237086.54116242
019B-1;251373.58580404;7237086.54116242
019B-1;251363.58580404;7237084.54116242
019B-1;251365.58580404;7237084.54116242
019B-1;251367.58580404;7237084.54116242
019B-1;251369.58580404;7237084.54116242
019B-1;251371.58580404;7237084.54116242
019B-1;251373.58580404;7237084.54116242
019B-1;251363.58580404;7237082.54116242
019B-1;251365.58580404;7237082.54116242
019B-1;251367.58580404;7237082.54116242
019B-1;251369.58580404;7237082.54116242
019B-1;251371.58580404;7237082.54116242
019B-1;251373.58580404;7237082.54116242
019B-1;251363.58580404;7237080.54116242
019B-1;251365.58580404;7237080.54116242
019B-1;251367.58580404;7237080.54116242
019B-1;251369.58580404;7237080.54116242
019B-1;251371.58580404;7237080.54116242
019B-1;251373.58580404;7237080.54116242
019B-1;251363.58580404;7237078.54116242
019B-1;251365.58580404;7237078.54116242
019B-1;251367.58580404;7237078.54116242
019B-1;251369.58580404;7237078.54116242
019B-1;251371.58580404;7237078.54116242
019B-1;251373.58580404;7237078.54116242
019B-1;251363.58580404;7237076.54116242
019B-1;251365.58580404;7237076.54116242
019B-1;251367.58580404;7237076.54116242
019B-1;251369.58580404;7237076.54116242
019B-1;251371.58580404;7237076.54116242
019B-1;251373.58580404;7237076.54116242
019B-1;251363.58580404;7237074.54116242
019B-1;251365.58580404;7237074.54116242
019B-1;251367.58580404;7237074.54116242
019B-1;251369.58580404;7237074.54116242
019B-1;251371.58580404;7237074.54116242
019B-1;251373.58580404;7237074.54116242
019B-1;251363.58580404;7237072.54116242
019B-1;251365.58580404;7237072.54116242
019B-1;251367.58580404;7237072.54116242
019B-1;251369.58580404;7237072.54116242
019B-1;251371.58580404;7237072.54116242
019B-1;251373.58580404;7237072.54116242
019B-1;251363.58580404;7237070.54116242
019B-1;251365.58580404;7237070.54116242
019B-1;251367.58580404;7237070.54116242
019B-1;251369.58580404;7237070.54116242
019B-1;251371.58580404;7237070.54116242
019B-1;251373.58580404;7237070.54116242
019B-1;251363.58580404;7237068.54116242
019B-1;251365.58580404;7237068.54116242
019B-1;251367.58580404;7237068.54116242
019B-1;251369.58580404;7237068.54116242
019B-1;251371.58580404;7237068.54116242
019B-1;251373.58580404;7237068.54116242
019B-1;251363.58580404;7237066.54116242
019B-1;251365.58580404;7237066.54116242
019B-1;251367.58580404;7237066.54116242
019B-1;251369.58580404;7237066.54116242
019B-1;251371.58580404;7237066.54116242
019B-1;251373.58580404;7237066.54116242
019B-1;251363.58580404;7237064.54116242
019B-1;251365.58580404;7237064.54116242
019B-1;251367.58580404;7237064.54116242
019B-1;251369.58580404;7237064.54116242
019B-1;251371.58580404;7237064.54116242
019B-1;251373.58580404;7237064.54116242
019B-1;251363.58580404;7237062.54116242
019B-1;251365.58580404;7237062.54116242
019B-1;251367.58580404;7237062.54116242
019B-1;251369.58580404;7237062.54116242
019B-1;251371.58580404;7237062.54116242
019B-1;251373.58580404;7237062.54116242
019B-1;251363.58580404;7237060.54116242
019B-1;251365.58580404;7237060.54116242
019B-1;251367.58580404;7237060.54116242
019B-1;251369.58580404;7237060.54116242
019B-1;251371.58580404;7237060.54116242
019B-1;251373.58580404;7237060.54116242
019B-1;251363.58580404;7237058.54116242
019B-1;251365.58580404;7237058.54116242
019B-1;251367.58580404;7237058.54116242
019B-1;251369.58580404;7237058.54116242
019B-1;251371.58580404;7237058.54116242
019B-1;251373.58580404;7237058.54116242
019B-1;251363.58580404;7237056.54116242
019B-1;251365.58580404;7237056.54116242
019B-1;251367.58580404;7237056.54116242
019B-1;251369.58580404;7237056.54116242
019B-1;251371.58580404;7237056.54116242
019B-1;251373.58580404;7237056.54116242
019B-1;251363.58580404;7237054.54116242
019B-1;251365.58580404;7237054.54116242
019B-1;251367.58580404;7237054.54116242
019B-1;251369.58580404;7237054.54116242
019B-1;251371.58580404;7237054.54116242
019B-1;251373.58580404;7237054.54116242
019B-1;251363.58580404;7237052.54116242
019B-1;251365.58580404;7237052.54116242
019B-1;251367.58580404;7237052.54116242
019B-1;251369.58580404;7237052.54116242
019B-1;251371.58580404;7237052.54116242
019B-1;251373.58580404;7237052.54116242
019B-1;251363.58580404;7237050.54116242
019B-1;251365.58580404;7237050.54116242
019B-1;251367.58580404;7237050.54116242
019B-1;251369.58580404;7237050.54116242
019B-1;251371.58580404;7237050.54116242
019B-1;251373.58580404;7237050.54116242
019B-1;251363.58580404;7237048.54116242
019B-1;251365.58580404;7237048.54116242
019B-1;251367.58580404;7237048.54116242
019B-1;251369.58580404;7237048.54116242
019B-1;251371.58580404;7237048.54116242
019B-1;251373.58580404;7237048.54116242
019B-1;251363.58580404;7237046.54116242
019B-1;251365.58580404;7237046.54116242
019B-1;251367.58580404;7237046.54116242
019B-1;251369.58580404;7237046.54116242
019B-1;251371.58580404;7237046.54116242
019B-1;251373.58580404;7237046.54116242
019B-1;251363.58580404;7237044.54116242
019B-1;251365.58580404;7237044.54116242
019B-1;251367.58580404;7237044.54116242
019B-1;251369.58580404;7237044.54116242
019B-1;251371.58580404;7237044.54116242
019B-1;251373.58580404;7237044.54116242
019B-1;251363.58580404;7237042.54116242
019B-1;251365.58580404;7237042.54116242
019B-1;251367.58580404;7237042.54116242
019B-1;251369.58580404;7237042.54116242
019B-1;251371.58580404;7237042.54116242
019B-1;251373.58580404;7237042.54116242
019B-1;251363.58580404;7237040.54116242
019B-1;251365.58580404;7237040.54116242
019B-1;251367.58580404;7237040.54116242
019B-1;251369.58580404;7237040.54116242
019B-1;251371.58580404;7237040.54116242
019B-1;251373.58580404;7237040.54116242
019B-1;251363.58580404;7237038.54116242
019B-1;251365.58580404;7237038.54116242
019B-1;251367.58580404;7237038.54116242
019B-1;251369.58580404;7237038.54116242
019B-1;251371.58580404;7237038.54116242
019B-1;251373.58580404;7237038.54116242
019B-1;251363.58580404;7237036.54116242
019B-1;251365.58580404;7237036.54116242
019B-1;251367.58580404;7237036.54116242
019B-1;251369.58580404;7237036.54116242
019B-1;251371.58580404;7237036.54116242
019B-1;251373.58580404;7237036.54116242
019B-1;251363.58580404;7237034.54116242
019B-1;251365.58580404;7237034.54116242
019B-1;251367.58580404;7237034.54116242
019B-1;251369.58580404;7237034.54116242
019B-1;251371.58580404;7237034.54116242
019B-1;251373.58580404;7237034.54116242
019B-1;251363.58580404;7237032.54116242
019B-1;251365.58580404;7237032.54116242
019B-1;251367.58580404;7237032.54116242
019B-1;251369.58580404;7237032.54116242
019B-1;251371.58580404;7237032.54116242
019B-1;251373.58580404;7237032.54116242
019B-1;251363.58580404;7237030.54116242
019B-1;251365.58580404;7237030.54116242
019B-1;251367.58580404;7237030.54116242
019B-1;251369.58580404;7237030.54116242
019B-1;251371.58580404;7237030.54116242
019B-1;251373.58580404;7237030.54116242
019B-1;251363.58580404;7237028.54116242
019B-1;251365.58580404;7237028.54116242
019B-1;251367.58580404;7237028.54116242
019B-1;251369.58580404;7237028.54116242
019B-1;251371.58580404;7237028.54116242
019B-1;251373.58580404;7237028.54116242
019B-1;251363.58580404;7237026.54116242
019B-1;251365.58580404;7237026.54116242
019B-1;251367.58580404;7237026.54116242
019B-1;251369.58580404;7237026.54116242
019B-1;251371.58580404;7237026.54116242
019B-1;251373.58580404;7237026.54116242
019B-1;251363.58580404;7237024.54116242
019B-1;251365.58580404;7237024.54116242
019B-1;251367.58580404;7237024.54116242
019B-1;251369.58580404;7237024.54116242
019B-1;251371.58580404;7237024.54116242
019B-1;251373.58580404;7237024.54116242
019B-2;251335.58580404;7237042.54116242
019B-2;251337.58580404;7237042.54116242
019B-2;251339.58580404;7237042.54116242
019B-2;251341.58580404;7237042.54116242
019B-2;251343.58580404;7237042.54116242
019B-2;251345.58580404;7237042.54116242
019B-2;251347.58580404;7237042.54116242
019B-2;251349.58580404;7237042.54116242
019B-2;251351.58580404;7237042.54116242
019B-2;251353.58580404;7237042.54116242
019B-2;251355.58580404;7237042.54116242
019B-2;251357.58580404;7237042.54116242
019B-2;251359.58580404;7237042.54116242
019B-2;251361.58580404;7237042.54116242
019B-2;251335.58580404;7237040.54116242
019B-2;251337.58580404;7237040.54116242
019B-2;251339.58580404;7237040.54116242
019B-2;251341.58580404;7237040.54116242
019B-2;251343.58580404;7237040.54116242
019B-2;251345.58580404;7237040.54116242
019B-2;251347.58580404;7237040.54116242
019B-2;251349.58580404;7237040.54116242
019B-2;251351.58580404;7237040.54116242
019B-2;251353.58580404;7237040.54116242
019B-2;251355.58580404;7237040.54116242
019B-2;251357.58580404;7237040.54116242
019B-2;251359.58580404;7237040.54116242
019B-2;251361.58580404;7237040.54116242
019B-2;251335.58580404;7237038.54116242
019B-2;251337.58580404;7237038.54116242
019B-2;251339.58580404;7237038.54116242
019B-2;251341.58580404;7237038.54116242
019B-2;251343.58580404;7237038.54116242
019B-2;251345.58580404;7237038.54116242
019B-2;251347.58580404;7237038.54116242
019B-2;251349.58580404;7237038.54116242
019B-2;251351.58580404;7237038.54116242
019B-2;251353.58580404;7237038.54116242
019B-2;251355.58580404;7237038.54116242
019B-2;251357.58580404;7237038.54116242
019B-2;251359.58580404;7237038.54116242
019B-2;251361.58580404;7237038.54116242
019B-2;251335.58580404;7237036.54116242
019B-2;251337.58580404;7237036.54116242
019B-2;251339.58580404;7237036.54116242
019B-2;251341.58580404;7237036.54116242
019B-2;251343.58580404;7237036.54116242
019B-2;251345.58580404;7237036.54116242
019B-2;251347.58580404;7237036.54116242
019B-2;251349.58580404;7237036.54116242
019B-2;251351.58580404;7237036.54116242
019B-2;251353.58580404;7237036.54116242
019B-2;251355.58580404;7237036.54116242
019B-2;251357.58580404;7237036.54116242
019B-2;251359.58580404;7237036.54116242
019B-2;251361.58580404;7237036.54116242
019B-2;251335.58580404;7237034.54116242
019B-2;251337.58580404;7237034.54116242
019B-2;251339.58580404;7237034.54116242
019B-2;251341.58580404;7237034.54116242
019B-2;251343.58580404;7237034.54116242
019B-2;251345.58580404;7237034.54116242
019B-2;251347.58580404;7237034.54116242
019B-2;251349.58580404;7237034.54116242
019B-2;251351.58580404;7237034.54116242
019B-2;251353.58580404;7237034.54116242
019B-2;251355.58580404;7237034.54116242
019B-2;251357.58580404;7237034.54116242
019B-2;251359.58580404;7237034.54116242
019B-2;251361.58580404;7237034.54116242
019B-2;251335.58580404;7237032.54116242
019B-2;251337.58580404;7237032.54116242
019B-2;251339.58580404;7237032.54116242
019B-2;251341.58580404;7237032.54116242
019B-2;251343.58580404;7237032.54116242
019B-2;251345.58580404;7237032.54116242
019B-2;251347.58580404;7237032.54116242
019B-2;251349.58580404;7237032.54116242
019B-2;251351.58580404;7237032.54116242
019B-2;251353.58580404;7237032.54116242
019B-2;251355.58580404;7237032.54116242
019B-2;251357.58580404;7237032.54116242
019B-2;251359.58580404;7237032.54116242
019B-2;251361.58580404;7237032.54116242
019B-2;251335.58580404;7237030.54116242
019B-2;251337.58580404;7237030.54116242
019B-2;251339.58580404;7237030.54116242
019B-2;251341.58580404;7237030.54116242
019B-2;251343.58580404;7237030.54116242
019B-2;251345.58580404;7237030.54116242
019B-2;251347.58580404;7237030.54116242
019B-2;251349.58580404;7237030.54116242
019B-2;251351.58580404;7237030.54116242
019B-2;251353.58580404;7237030.54116242
019B-2;251355.58580404;7237030.54116242
019B-2;251357.58580404;7237030.54116242
